pcode,LOC_NUM_PLCS_VIST,LOC_TIME_NONE,LOC_TIME_WORK,LOC_TIME_EATING,LOC_TIME_SOCIAL,LOC_TIME_OTHERS,LOC_TIME_GYM,LOC_TIME_HOME,APP_DUR_WORK_sum,APP_DUR_WORK_count,APP_DUR_SOCIAL_sum,APP_DUR_SOCIAL_count,APP_DUR_sum,APP_DUR_count,keyevent_DIST_sum,keyevent_DIST_count,keyevent_TIME_sum,keyevent_TIME_count,keyevent_SOCIAL_DIST_sum,keyevent_SOCIAL_DIST_count,keyevent_ENTER_DIST_sum,keyevent_ENTER_DIST_count,keyevent_INFO_DIST_sum,keyevent_INFO_DIST_count,keyevent_HEALTH_DIST_sum,keyevent_HEALTH_DIST_count,keyevent_WORK_DIST_sum,keyevent_WORK_DIST_count,keyevent_SOCIAL_TIME_sum,keyevent_SOCIAL_TIME_count,keyevent_ENTER_TIME_sum,keyevent_ENTER_TIME_count,keyevent_INFO_TIME_sum,keyevent_INFO_TIME_count,keyevent_HEALTH_TIME_sum,keyevent_HEALTH_TIME_count,keyevent_WORK_TIME_sum,keyevent_WORK_TIME_count,SCR#entropy,SCR#state_changes,SCR#SCREEN_OFF_count,SCR#SCREEN_ON_count,SCR#unknown_count,SCR#dur_SCREEN_OFF,SCR#dur_SCREEN_ON,SCR#dur_unknown,APP_DUR_ENTER_sum,APP_DUR_ENTER_count,APP_DUR_INFO_sum,APP_DUR_INFO_count,APP_DUR_HEALTH_sum,APP_DUR_HEALTH_count,FitbitStepcount_sum,Fitbitcalorie_sum,Fitbitdistance_sum,ACT#count_ON_BICYCLE,ACT#count_STILL,ACT#count_WALKING,ACT#dur_ON_BICYCLE,ACT#dur_STILL,ACT#dur_WALKING,ACT#count_IN_VEHICLE,ACT#dur_IN_VEHICLE,ACT#count_RUNNING,ACT#dur_RUNNING,MSG_SNT#CNT,MSG_RCV#CNT,MSG#CNT,CALL#CNT,CALL#DUR,next_hour_binary_personal,stress_binary_personal,window_start_time,sleep_duration_sec,sleep_duration_hr,sleep_onset_hour,sleep_midpoint_hour
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.379996,12.0,4.787963999999999,79.0,16.43093,158.0,0.0,167.0,0.0,167.0,0.0,167.0,0.0,167.0,0.0,167.0,0.0,167.0,0.0,167.0,0.0,167.0,0.0,167.0,0.0,167.0,0.0,167.0,0.0,167.0,0.2468418230460316,12.0,5.0,4.0,158.0,12.0,94.0,2583.0,10.689984,27.0,0.0,0.0,0.0,0.0,202.0,109.27924346923828,225.30816650390625,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-09 17:00:00,20813.195,5.781443055555555,3.066666666666667,5.95
P001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.22412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-09 18:00:00,20813.195,5.781443055555555,3.066666666666667,5.95
P001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.18427276611328,8.690458297729492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2020-12-09 19:00:00,20813.195,5.781443055555555,3.066666666666667,5.95
P001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-09 20:00:00,20813.195,5.781443055555555,3.066666666666667,5.95
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98333333333333,0.0,0.0,2.893988,16.0,556.2929839999999,33.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.3398788304140617,4.0,2.0,1.0,33.0,18.0,4.0,2359.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,110.51263427734376,139.208251953125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-10 09:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.03333333333333,0.0,0.0,0.0,0.0,2961.341,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0986122886681096,2.0,1.0,1.0,1.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.33418273925781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10 10:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,2.0,3.083333333333333,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,833.1519710000001,21.0,2072.99197,31.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.8356325914188993,15.0,7.0,7.0,31.0,1728.0,64.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,151.83154296875,893.1859741210938,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10 11:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.953002,1.0,3092.375996,11.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,1.0740922213659423,19.0,7.0,7.0,11.0,1830.0,49.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,161.69874572753906,759.6104125976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-10 12:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,848.4940149999999,8.0,2147.265996,50.0,2997.2700090000003,70.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.6484196629383533,29.0,9.0,9.0,70.0,2481.0,24.0,203.0,0.014,1.0,0.0,0.0,0.0,0.0,47.0,83.50117492675781,52.30368423461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-12-10 13:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.7,851.576982,2.0,0.595993,24.0,2652.182011,76.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.4666727136051584,17.0,5.0,6.0,76.0,2465.0,57.0,730.0,28.290982,32.0,0.041999,1.0,0.0,0.0,0.0,75.23739624023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-10 14:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.130999,1.0,13.733940999999998,119.0,47.908905,220.0,0.0,225.0,0.0,225.0,0.0,225.0,0.0,225.0,0.0,225.0,0.0,225.0,0.0,225.0,0.0,225.0,0.0,225.0,0.0,225.0,0.0,225.0,0.0,225.0,0.1215217736504479,7.0,3.0,2.0,220.0,20.0,3.0,3351.0,0.577987,29.0,0.0,0.0,0.0,0.0,0.0,75.23739624023438,0.0,0.0,1.0,1.0,0.0,14.0,13.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-10 15:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,5.0,8.266666666666667,0.0,4.0,2.0166666666666666,0.0,0.0,27.966666666666665,0.0,0.0,23.069998,4.0,2304.383993,33.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,1.044782123475963,46.0,17.0,17.0,33.0,1284.0,76.0,1077.0,1079.9209919999998,5.0,0.0,0.0,0.0,0.0,0.0,75.23738861083984,0.0,2.0,3.0,5.0,60.0,124.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10 16:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.716666666666665,0.0,0.0,1719.406971,64.0,1726.924956,109.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.2691252473696357,12.0,3.0,4.0,109.0,19.0,18.0,1485.0,0.2369949999999999,11.0,0.062999,3.0,0.0,0.0,107.0,103.60559844970705,119.25238800048828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10 17:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.48333333333333,0.0,0.0,58.305991000000006,31.0,179.24797699999996,75.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.0,87.0,0.4967963698504464,15.0,6.0,6.0,75.0,139.0,27.0,3194.0,0.399992,15.0,0.0,0.0,0.0,0.0,166.0,114.952880859375,184.9136199951172,0.0,2.0,1.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-10 18:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.866666666666667,0.0,0.0,0.0419979999999999,3.0,0.225996,10.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.8608513906312316,5.0,3.0,2.0,10.0,8.0,5.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.4043960571289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-10 19:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.06666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5941390991211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-10 20:00:00,18495.639,5.1376775,2.833333333333333,5.4
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,0.0,0.0,15.365994,11.0,2083.165985,31.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.7554946250315024,12.0,6.0,5.0,31.0,1796.0,258.0,376.0,0.014999,1.0,0.0,0.0,0.0,0.0,149.0,126.17681884765624,165.60150146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-11 11:00:00,17945.609,4.984891388888889,2.85,5.333333333333333
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3028.064,1.0,3028.064,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0986122886681096,2.0,1.0,1.0,1.0,1277.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.04766082763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-11 12:00:00,17945.609,4.984891388888889,2.85,5.333333333333333
P001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8408203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2020-12-11 13:00:00,17945.609,4.984891388888889,2.85,5.333333333333333
P001,2.0,2.2,0.0,0.0,0.0,0.0,0.0,18.266666666666666,0.0,0.0,1559.025953,95.0,1788.2779410000005,111.0,0.0,137.0,0.0,137.0,0.0,137.0,0.0,137.0,0.0,137.0,0.0,137.0,0.0,137.0,0.0,137.0,0.0,137.0,0.0,137.0,0.0,137.0,0.0,137.0,0.6174514686042634,40.0,13.0,13.0,111.0,821.0,32.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.33416748046875,0.0,0.0,1.0,2.0,0.0,29.0,58.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-12-11 14:00:00,17945.609,4.984891388888889,2.85,5.333333333333333
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.016666666666666,1.5219790000000002,39.0,890.803909,175.0,902.912863,287.0,0.0,292.0,0.0,292.0,0.0,292.0,0.0,292.0,0.0,292.0,0.0,292.0,0.0,292.0,0.0,292.0,0.0,292.0,0.0,292.0,0.0,292.0,0.0,292.0,0.0981458325760369,8.0,2.0,3.0,287.0,0.0,93.0,2775.0,0.378997,8.0,0.111,1.0,0.0,0.0,0.0,75.23738098144531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-11 15:00:00,17945.609,4.984891388888889,2.85,5.333333333333333
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.083333333333336,0.0,0.0,3.665957,94.0,4.6399420000000005,138.0,0.0,138.0,0.0,138.0,0.0,138.0,0.0,138.0,0.0,138.0,0.0,138.0,0.0,138.0,0.0,138.0,0.0,138.0,0.0,138.0,0.0,138.0,0.0,138.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,3390.0,0.324994,10.0,0.0,0.0,0.0,0.0,0.0,75.23739624023438,0.0,0.0,1.0,0.0,0.0,42.0,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-11 16:00:00,17945.609,4.984891388888889,2.85,5.333333333333333
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.833333333333336,0.0,0.0,1.4879639999999998,70.0,345.229952,115.0,0.0,133.0,0.0,133.0,0.0,133.0,0.0,133.0,0.0,133.0,0.0,133.0,0.0,133.0,0.0,133.0,0.0,133.0,0.0,133.0,0.0,133.0,0.0,133.0,0.4902195255614101,21.0,9.0,9.0,115.0,302.0,52.0,1491.0,280.568,2.0,0.014,1.0,0.0,0.0,40.0,85.35128021240234,44.57883071899414,0.0,3.0,1.0,0.0,95.0,37.0,2.0,45.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-11 17:00:00,17945.609,4.984891388888889,2.85,5.333333333333333
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,0.0,0.0,0.248994,10.0,6.02599,18.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.6698932216137069,6.0,3.0,2.0,18.0,6.0,9.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,83.13115692138672,28.80725860595703,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-11 18:00:00,17945.609,4.984891388888889,2.85,5.333333333333333
P001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.10078430175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-11 19:00:00,17945.609,4.984891388888889,2.85,5.333333333333333
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-11 20:00:00,17945.609,4.984891388888889,2.85,5.333333333333333
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.73075866699219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-11 21:00:00,17945.609,4.984891388888889,2.85,5.333333333333333
P001,3.0,13.616666666666667,10.9,0.0,0.0,0.0,0.0,11.75,0.017,3.0,572.303977,51.0,2909.2009820000003,97.0,0.0,162.0,0.0,162.0,0.0,162.0,0.0,162.0,0.0,162.0,0.0,162.0,0.0,162.0,0.0,162.0,0.0,162.0,0.0,162.0,0.0,162.0,0.0,162.0,0.9515761912026728,88.0,32.0,33.0,97.0,1935.0,131.0,986.0,0.002,1.0,0.0,0.0,0.0,0.0,2413.0,260.7407531738281,2698.869873046875,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-12 09:00:00,13464.308,3.740085555555556,4.083333333333333,5.95
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.61666666666667,0.0,0.0,514.7459680000001,67.0,2816.926034,85.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.0,116.0,0.7655942482266529,40.0,16.0,15.0,85.0,2416.0,391.0,493.0,0.003,1.0,0.0,0.0,0.0,0.0,473.0,146.77459716796875,527.8648071289062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-12 10:00:00,13464.308,3.740085555555556,4.083333333333333,5.95
P001,3.0,13.633333333333333,4.6,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.6931471805599453,21.0,11.0,11.0,0.0,1121.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.0,244.70657348632807,1818.075927734375,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-12 11:00:00,13464.308,3.740085555555556,4.083333333333333,5.95
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.224971,2.0,3005.278971,4.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,1.0933747175566466,12.0,5.0,5.0,4.0,1243.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.21084594726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-12 12:00:00,13464.308,3.740085555555556,4.083333333333333,5.95
P001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989939999999999,12.0,2926.706993,15.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.6605788876520756,4.0,2.0,2.0,15.0,191.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.97744750976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-12 13:00:00,13464.308,3.740085555555556,4.083333333333333,5.95
P001,3.0,15.716666666666669,1.7,0.0,0.0,0.0,0.0,0.0,925.5280079999998,11.0,222.076978,56.0,2130.432975,89.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.817594030439023,53.0,19.0,19.0,89.0,1828.0,91.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.0,295.64599609375,2188.385986328125,0.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2020-12-12 14:00:00,13464.308,3.740085555555556,4.083333333333333,5.95
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1556.524997,12.0,337.312971,104.0,2382.9249670000004,145.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.0,154.0,0.262804812428997,13.0,4.0,5.0,145.0,804.0,16.0,968.0,0.025,2.0,0.009999,1.0,0.0,0.0,20.0,80.29434204101562,22.36988067626953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2020-12-12 15:00:00,13464.308,3.740085555555556,4.083333333333333,5.95
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,5.895973,56.0,17.578963999999996,86.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.0,88.0,0.124224684048642,4.0,1.0,1.0,86.0,10.0,270.0,3062.0,0.001,1.0,0.0,0.0,0.0,0.0,116.0,108.04584503173828,129.23031616210938,0.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2020-12-12 16:00:00,13464.308,3.740085555555556,4.083333333333333,5.95
P001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0.8519840000000001,50.0,5.724980999999999,42.0,198.873963,136.0,0.0,142.0,0.0,142.0,0.0,142.0,0.0,142.0,0.0,142.0,0.0,142.0,0.0,142.0,0.0,142.0,0.0,142.0,0.0,142.0,0.0,142.0,0.0,142.0,0.2043289013187837,7.0,3.0,3.0,136.0,171.0,17.0,3226.0,0.162999,12.0,0.0,0.0,0.0,0.0,141.0,110.51264190673828,156.75010681152344,0.0,3.0,1.0,0.0,24.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-12-12 17:00:00,13464.308,3.740085555555556,4.083333333333333,5.95
P001,2.0,2.533333333333333,0.0,0.0,0.0,0.0,0.0,40.5,0.094996,7.0,5.429963999999999,91.0,6.404952999999999,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,3473.0,0.5849970000000001,13.0,0.0,0.0,0.0,0.0,96.0,101.7554931640625,107.02136993408205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-12-12 18:00:00,13464.308,3.740085555555556,4.083333333333333,5.95
